1.923000,0.000000,0.000000,0.000000,0.000000,0.000000
1.923000,0.000000,0.000000,0.000000,0.000000,0.000000
1.922000,0.000000,0.000000,0.000000,0.000000,0.000000
1.922000,0.000000,0.000000,0.000000,0.000000,0.000000
1.920000,0.000000,0.000000,0.000000,0.000000,0.000000
1.919000,0.000000,0.000000,0.000000,0.000000,0.000000
1.917000,0.000000,0.000000,0.000000,0.000000,0.000000
1.916000,0.000000,0.000000,0.000000,0.000000,0.000000
1.914000,0.000000,0.000000,0.000000,0.000000,0.000000
1.914000,0.000000,0.000000,0.000000,0.000000,0.000000
1.913000,0.000000,0.000000,0.000000,0.000000,0.000000
1.913000,0.000000,0.000000,0.000000,0.000000,0.000000
1.913000,0.000000,0.000000,0.000000,0.000000,0.000000
1.913000,0.000000,0.000000,0.000000,0.000000,0.000000
1.914000,0.000000,0.000000,0.000000,0.000000,0.000000
1.915000,0.000000,0.000000,0.000000,0.000000,0.000000
1.916000,0.000000,0.000000,0.000000,0.000000,0.000000
1.918000,0.000000,0.000000,0.000000,0.000000,0.000000
1.920000,0.000000,0.000000,0.000000,0.000000,0.000000
1.921000,0.000000,0.000000,0.000000,0.000000,0.000000
1.922000,0.000000,0.000000,0.000000,0.000000,0.000000
1.923000,0.000000,0.000000,0.000000,0.000000,0.000000
1.923000,0.000000,0.000000,0.000000,0.000000,0.000000
1.923000,0.000000,0.000000,0.000000,0.000000,0.000000
1.922000,0.000000,0.000000,0.000000,0.000000,0.000000
1.922000,0.000000,0.000000,0.000000,0.000000,0.000000
1.921000,0.000000,0.000000,0.000000,0.000000,0.000000
1.921000,0.000000,0.000000,0.000000,0.000000,0.000000
1.920000,0.000000,0.000000,0.000000,0.000000,0.000000
1.920000,0.000000,0.000000,0.000000,0.000000,0.000000
1.920000,0.000000,0.000000,0.000000,0.000000,0.000000
1.919000,0.000000,0.000000,0.000000,0.000000,0.000000
1.919000,0.000000,0.000000,0.000000,0.000000,0.000000
1.919000,0.000000,0.000000,0.000000,0.000000,0.000000
1.918000,0.000000,0.000000,0.000000,0.000000,0.000000
1.918000,0.000000,0.000000,0.000000,0.000000,0.000000
1.917000,0.000000,0.000000,0.000000,0.000000,0.000000
1.917000,0.000000,0.000000,0.000000,0.000000,0.000000
1.916000,0.000000,0.000000,0.000000,0.000000,0.000000
1.916000,0.000000,0.000000,0.000000,0.000000,0.000000
1.915000,0.000000,0.000000,0.000000,0.000000,0.000000
1.915000,0.000000,0.000000,0.000000,0.000000,0.000000
1.914000,0.000000,0.000000,0.000000,0.000000,0.000000
1.914000,0.000000,0.000000,0.000000,0.000000,0.000000
1.914000,0.000000,0.000000,0.000000,0.000000,0.000000
1.914000,0.000000,0.000000,0.000000,0.000000,0.000000
1.913000,0.000000,0.000000,0.000000,0.000000,0.000000
1.913000,0.000000,0.000000,0.000000,0.000000,0.000000
1.912000,0.000000,0.000000,0.000000,0.000000,0.000000
